dime.cid,corp.person.id,ticker,corp.name,last.name,first.name,middle.name,age,gender,ceo,chairman,privatefirm,sector,industry,dime.cfscore,total,num.conts,self.funded,total.dem,total.rep,pct.to.dems,total.2002,total.2004,total.2006,total.2008,total.2010,total.2012,to.incumbs,to.open.seat,to.challs,to.winner,to.losers
4130329031,303108,PH,Parker Hannifin Corp,scaminace,joseph,m,58,M,0,0,0,Basic Materials,Misc. Fabricated Products,0.861260903,32960,29,0,200,27300,0.007,100,3300,4200,14900,6250,2910,7000,11250,7910,1700,3250
4980336110,294169,PH,Parker Hannifin Corp,bohn,robert,g,58,M,0,0,0,Basic Materials,Misc. Fabricated Products,0.248992383,32991,7,0,3250,2271,0.589,225,7496,10500,11500,3270,0,4250,0,1771,2500,2521
-1,613893,PH,Parker Hannifin Corp,muller,klaus-peter,,68,M,0,0,0,Basic Materials,Misc. Fabricated Products,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,8357517,PH,Parker Hannifin Corp,svensson,ake,,60,M,0,0,0,Basic Materials,Misc. Fabricated Products,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4928318848,296312,PM,Philip Morris International,camilleri,louis,c,57,M,1,1,0,Consumer/Non-Cyclical,Tobacco,0.724174475,356011,461,0,54800,194105,0.22,13850,85560,NA,49720,51375,53350,179715,12725,22683,134425,45498
3248174189,406346,PM,Philip Morris International,noto,lucio,a,73,M,0,0,0,Consumer/Non-Cyclical,Tobacco,0.241205961,166450,55,0,24300,110000,0.181,0,2000,0,85500,4700,12500,17000,47850,14700,17250,16500
5351931847,614735,PM,Philip Morris International,brown,harold,,84,M,0,0,0,Consumer/Non-Cyclical,Tobacco,-0.954762097,49675,53,0,40725,0,1,5250,15500,750,6300,500,2000,14500,8050,10750,9000,7750
2526785003,310957,PM,Philip Morris International,wolf,stephen,m,70,M,0,0,0,Consumer/Non-Cyclical,Tobacco,0.363743477,50500,34,0,6650,25750,0.205,5250,1450,1500,4300,3400,9700,9500,13800,9300,7000,17300
-1,547396,PM,Philip Morris International,cabiallavetta,mathis,,67,M,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,593380,PM,Philip Morris International,fishburn,john,,66,M,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,631786,PM,Philip Morris International,marchionne,sergio,,60,M,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,632120,PM,Philip Morris International,Helu,carlos,,72,M,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,1126422,PM,Philip Morris International,morparia,kalpana,,63,F,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,8009901,PM,Philip Morris International,polet,robert,,57,M,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,30772849,PM,Philip Morris International,li,jennifer,,44,F,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
-1,49976987,PM,Philip Morris International,mackay,graham,,63,M,0,0,0,Consumer/Non-Cyclical,Tobacco,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5754517540,294589,PNC,PNC Financial Services Group,rohr,james,e,64,M,1,1,0,Financial,Regional Banks,0.329392837,303550,86,0,44500,120450,0.27,7650,13100,41900,49050,30500,140850,43950,15750,65300,32750,10950
3320166590,2042424,PNC,PNC Financial Services Group,shack,timothy,george,61,M,0,0,0,Financial,Regional Banks,0.658706024,22850,4,0,1000,2500,0.286,1925,6475,3900,3900,3450,2700,3500,0,0,1500,0
3968021375,8685747,PNC,PNC Financial Services Group,Allen,james,R,--,M,0,0,0,Financial,Regional Banks,0.434714536,1500,1,0,0,500,0,0,0,0,0,0,0,500,0,0,0,500
4558956406,252341,PNC,PNC Financial Services Group,chellgren,paul,w,69,M,0,0,0,Financial,Regional Banks,0.51435759,145177.2,169,0,38435,95050,0.288,8292.2,19750,11900,38750,21500,16700,47600,22450,20050,52600,17650
3097043484,314898,PNC,PNC Financial Services Group,usher,thomas,j,69,M,0,0,0,Financial,Regional Banks,0.799100414,432200,187,0,16050,206550,0.072,50000,77900,110000,26400,50500,40100,49850,16250,58300,48150,47000
3771383416,589541,PNC,PNC Financial Services Group,strigl,dennis,f,65,M,0,0,0,Financial,Regional Banks,0.320820698,102500,58,0,12250,52050,0.191,13000,9000,8700,34400,6800,2500,25350,17600,12800,12850,23050
5653942338,247934,PNC,PNC Financial Services Group,shepard,donald,j,65,M,0,0,0,Financial,Regional Banks,0.842738591,239014,71,0,6550,112525,0.055,13900,21500,11000,27500,40000,38000,30939,15150,6850,17100,7850
5754690795,612385,PNC,PNC Financial Services Group,wehmeier,helge,h,69,M,0,0,0,Financial,Regional Banks,0.343499673,40000,5,0,500,7500,0.062,6000,2500,1000,0,0,0,0,2000,1000,0,2000
4116336400,612428,PNC,PNC Financial Services Group,lindsay,bruce,c,70,M,0,0,0,Financial,Regional Banks,0.642537914,7250,6,0,0,7250,0,0,0,0,0,0,2500,1500,0,3750,500,0
54598953972,612457,PNC,PNC Financial Services Group,pepper,jane,g,66,F,0,0,0,Financial,Regional Banks,-0.823291431,7056,20,0,5056,1000,0.835,1200,1956,200,150,1500,0,0,1750,2050,1750,2250
54132328556,1099216,PNC,PNC Financial Services Group,steffes,lorene,k,66,F,0,0,0,Financial,Regional Banks,1.272234606,3171,19,0,0,1121,0,0,0,0,721,350,2100,150,200,2100,150,50
2331667458,338564,PNC,PNC Financial Services Group,massaro,anthony,a,67,M,0,0,0,Financial,Regional Banks,0.792807539,700,1,0,0,700,0,700,0,0,0,0,0,700,0,0,0,0
3135079957,8197863,PNC,PNC Financial Services Group,walls,george,h,69,M,0,0,0,Financial,Regional Banks,-0.364695392,1250,4,0,1250,0,1,0,750,0,0,0,0,0,0,0,0,0
53131071776,649180,PNC,PNC Financial Services Group,james,kay,coles,62,F,0,0,0,Financial,Regional Banks,0.916199918,5510,9,0,0,5010,0,0,1260,1500,250,0,0,2510,500,2000,2500,1250
5724188707,294665,PNC,PNC Financial Services Group,bunch,charles,e,62,M,0,0,0,Financial,Regional Banks,0.311607267,98935,41,0,17650,28500,0.382,1600,7800,28050,11970,22545,24225,22200,2500,11900,20600,5500
5653916798,608589,PNC,PNC Financial Services Group,berndt,richard,o,69,M,0,0,0,Financial,Regional Banks,-0.824824719,256045,149,0,308020,1000,0.997,8250,91000,40400,30600,4400,17450,73725,22350,40050,70225,7250
-1,249609,PNC,PNC Financial Services Group,kelson,richard,,66,M,0,0,0,Financial,Regional Banks,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4122338818,2200465,POM,Pepco Holdings,rigby,joseph,m,55,M,1,1,0,Utilities,Electric Utilities,-0.550225066,46923,24,0,15000,1675,0.9,3000,5800,4248,2872,14048,12030,8500,1175,500,3000,2675
3402177438,2200463,POM,Pepco Holdings,maccormack,george,f,68,M,0,0,0,Utilities,Electric Utilities,0.67993733,2500,1,0,0,500,0,1000,0,0,0,0,0,0,0,0,0,0
2273636425,107836,POM,Pepco Holdings,ross,frank,k,--,M,0,0,0,Utilities,Electric Utilities,-0.816681244,25533,23,0,13300,500,0.964,8205,2750,0,5300,0,1000,5250,6550,1000,3250,0
5643928438,212307,POM,Pepco Holdings,dunn,jack,b,61,M,0,0,0,Utilities,Electric Utilities,-0.930370906,32250,42,0,27400,2100,0.929,1600,0,450,3250,8450,18000,15750,3750,3250,11750,4500
2307662818,5927806,POM,Pepco Holdings,silverman,lester,p,65,M,0,0,0,Utilities,Electric Utilities,-1.147225173,14950,19,0,10950,0,1,0,2000,3350,5800,200,2600,3250,5600,1100,1250,1700
2648853026,1088817,POM,Pepco Holdings,heintz,frank,o,68,M,0,0,0,Utilities,Electric Utilities,-0.983973501,108206.34,38,0,75600,2150,0.972,13525,70056.34,6125,5750,3150,4500,4900,9100,18000,3750,3650
2853944283,562028,POM,Pepco Holdings,golden,terence,c,67,M,0,0,0,Utilities,Electric Utilities,0.241914286,40500,29,0,12000,19000,0.387,0,5000,0,6750,1000,0,13000,8000,4000,10750,6000
3276171202,837201,POM,Pepco Holdings,nussdorf,lawrence,c,65,M,0,0,0,Utilities,Electric Utilities,-0.58330897,36250,33,0,25750,2500,0.912,3500,5500,12500,3300,4000,5500,12800,0,8450,15300,1000
54201407104,365233,POM,Pepco Holdings,schneider,pauline,a,68,F,0,0,0,Utilities,Electric Utilities,-1.035597597,33999.14,48,0,28796,3.14,1,1000,4500,5003.14,11100,1550,1900,10799.14,10000,3000,9996,1750
55653934593,678556,POM,Pepco Holdings,krumsiek,barbara,janet,--,F,0,0,0,Utilities,Electric Utilities,-1.01094448,68841,68,0,28850,500,0.983,13580,12450,3750,0,2050,2500,9500,1000,4750,11500,3250
4065299074,12188627,POM,Pepco Holdings,harker,patrick,t,53,M,0,0,0,Utilities,Electric Utilities,-0.095560921,5700,6,0,2000,3200,0.385,0,200,0,1000,1500,2500,500,2000,2500,1500,0
-1,100055392,POM,Pepco Holdings,oelrich,patricia,,58,F,0,0,0,Utilities,Electric Utilities,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5724188707,294665,PPG,PPG Industries Inc,bunch,charles,e,62,M,1,1,0,Basic Materials,Chemical Manufacturing,0.311607267,98935,41,0,17650,28500,0.382,1600,7800,28050,11970,22545,24225,22200,2500,11900,20600,5500
55724173653,10853103,PPG,PPG Industries Inc,schmidt,lynne,d,--,F,0,0,0,Basic Materials,Chemical Manufacturing,0.398374241,53842,30,0,4200,14550,0.224,0,2500,8200,8428,16150,17732,9400,0,7500,8700,2700
3097043484,314898,PPG,PPG Industries Inc,usher,thomas,j,69,M,0,0,0,Basic Materials,Chemical Manufacturing,0.799100414,432200,187,0,16050,206550,0.072,50000,77900,110000,26400,50500,40100,49850,16250,58300,48150,47000
5301954183,406530,PPG,PPG Industries Inc,mehrabian,robert,,70,M,0,0,0,Basic Materials,Chemical Manufacturing,0.255040006,34800,24,0,8400,18000,0.318,900,4000,2000,11250,0,7500,13400,5000,7500,10400,1000
52440747179,562520,PPG,PPG Industries Inc,hooper,michele,j,60,F,0,0,0,Basic Materials,Chemical Manufacturing,-1.561610034,250,1,0,250,0,1,0,250,0,0,0,0,0,250,0,250,0
4041286137,612406,PPG,PPG Industries Inc,whitwam,david,r,70,M,0,0,0,Basic Materials,Chemical Manufacturing,0.882660995,173633.73,81,0,7700,150083.73,0.049,72500,4500,12983.73,12750,12150,11700,27800,7600,8500,24800,7000
2886963551,351648,PPG,PPG Industries Inc,ripp,robert,,70,M,0,0,0,Basic Materials,Chemical Manufacturing,1.006409021,28350,13,0,0,6200,0,0,0,0,3500,2700,15250,1550,1000,5000,1800,750
2551807398,269235,PPG,PPG Industries Inc,berges,james,g,64,M,0,0,0,Basic Materials,Chemical Manufacturing,0.900086874,84400,33,0,2000,28400,0.066,8000,15500,26500,11800,2000,3500,13100,5700,5000,12950,4100
52531797158,605525,PPG,PPG Industries Inc,haynes,victoria,franchetti,64,F,0,0,0,Basic Materials,Chemical Manufacturing,0.368517019,3810,8,0,650,1410,0.316,250,0,0,1900,410,1250,0,0,0,0,0
54631042687,550651,PPG,PPG Industries Inc,grant,hugh,,53,F,0,0,0,Basic Materials,Chemical Manufacturing,0.322713995,115600,46,0,20500,32250,0.389,5000,8250,23200,18350,30800,30000,42600,8800,2000,43050,5000
4202411534,8479061,PPG,PPG Industries Inc,richenhagen,martin,h,59,M,0,0,0,Basic Materials,Chemical Manufacturing,NA,1500,0,0,0,0,NA,0,0,0,0,1500,0,0,0,0,0,0
4665066187,1104360,PPG,PPG Industries INC,angel,stephen,f,56,M,0,0,0,Basic Materials,Chemical Manufacturing,0.343237761,56800,6,0,1000,4000,0.2,1000,900,5000,12500,19000,16600,1000,0,5500,1000,500
4073294966,2200467,PPL,Ppl Corporation,spence,william,h,55,M,1,1,0,Utilities,Electric Utilities,0.702754697,61218.71,16,0,0,17200,0,0,0,605.75,11446.2,21562.43,25604.33,14799,1000,2400,17199,1000
5754620543,174111,PPL,Ppl Corporation,conway,john,w,66,M,0,0,0,Utilities,Electric Utilities,0.59241816,131625,78,0,5450,92875,0.055,500,23850,31825,13450,32400,16400,27050,7150,15150,18400,12350
4620035564,284568,PPL,Ppl Corporation,staffieri,victor,a,56,M,0,0,0,Utilities,Electric Utilities,0.463041314,59000,63,0,18300,31100,0.37,11800,6800,9600,16280,7920,2900,33700,3000,2000,22600,8600
4066297881,614895,PPL,Ppl Corporation,bernthal,frederick,m,69,M,0,0,0,Utilities,Electric Utilities,0.707664367,18650,31,0,1550,13700,0.102,1450,3450,1750,4000,3700,2600,6200,3300,3100,4000,2800
3928831962,5104048,PPL,Ppl Corporation,rogerson,craig,a,55,M,0,0,0,Utilities,Electric Utilities,-0.170525695,50525,15,0,6775,4250,0.615,0,5000,9125,10500,7500,13400,9075,500,0,5100,500
53379181993,9795136,PPL,Ppl Corporation,vonalthann,natica,,61,F,0,0,0,Utilities,Electric Utilities,0.53837031,1700,4,0,200,1250,0.138,250,0,250,200,0,0,0,1000,450,0,1450
4925297414,181908,PPL,Ppl Corporation,elliott,steven,g,65,M,0,0,0,Utilities,Electric Utilities,0.093731178,74088.03,46,0,19700,23600,0.455,8541.74,10000.16,13750.16,16855.97,13760,1230,15350,3800,5000,8050,8800
3601203477,614959,PPL,Ppl Corporation,heydt,stuart,,72,M,0,0,0,Utilities,Electric Utilities,0.319751116,7250,7,0,0,7000,0,0,0,0,0,0,0,1750,1750,0,3250,0
53289159062,176609,PPL,Ppl Corporation,goeser,louise,k,58,F,0,0,0,Utilities,Electric Utilities,1.061020918,25440,7,0,0,14000,0,0,1000,700,17740,1000,2500,1000,7400,1000,0,1000
27806025673,23836433,PPL,Ppl Corporation,williamson,keith,h,59,M,0,0,0,Utilities,Electric Utilities,-0.546781184,71254.27,39,5,0,0,NA,2345.5,1425.06,0,18438.08,20777.02,24113.56,6050,9850,2000,6550,4250
2361683270,555883,PPL,Ppl Corporation,graham,stuart,e,66,M,0,0,0,Utilities,Electric Utilities,0.116842559,21950,24,0,3400,6000,0.362,11750,0,0,0,0,0,4900,1500,2000,2800,4500
5764403696,58422302,PPL,Ppl Corporation,madabhushi,venkata,rajamannar,50,M,0,0,0,Utilities,Electric Utilities,NA,13849.82,1,0,0,0,NA,0,0,0,0,5951.7,7898.12,0,0,0,0,0
4980382598,8482327,PRAFM,American Family Mutual Insurance Co,Salzwedel,jack,C,NA,M,1,1,1,Financial,Insurance,0.272018918,33397.19,35,0,4350,6675,0.395,591.9,1242.6,1040.62,7011.4,9695.27,9370.4,2000,500,1000,2000,500
4980737611,8715328,PRAFM,American Family Mutual Insurance Co,Schultz,daniel,R,NA,M,0,0,1,Financial,Insurance,0.292774134,20604.38,29,0,1625,2150,0.43,526.9,1020.79,1746.41,2692.66,3666.89,8334.09,1000,2000,100,1000,2000
5492887745,664826,PRAFM,American Family Mutual Insurance Co,Oliver,walter,M,NA,M,0,0,1,Financial,Insurance,0.008284239,61560,29,0,14250,9250,0.606,3850,4950,3525,13425,14930,15390,22150,1750,0,15150,7000
4641045417,1097433,PRAFM,American Family Mutual Insurance Co,Kellner,ted,Douglas,NA,M,0,0,1,Financial,Insurance,0.784846729,673107.56,129,0,17600,299972,0.055,15650,11500,28350,85622,85845.56,390015,32750,44150,55150,31300,16050
3514205814,8482581,PRAFM,American Family Mutual Insurance Co,Zimbrick,thomas,J,NA,M,0,0,1,Financial,Insurance,0.221682483,5600,9,0,1000,3100,0.244,1000,250,1500,1000,1000,500,2250,750,0,2750,250
4598951077,312961,PRAFM,American Family Mutual Insurance Co,Protsch,eliot,G,NA,M,0,0,1,Financial,Insurance,0.449860454,20336.16,57,0,5950,13876.16,0.3,3675,4474.16,3652,3681,454,0,4050,0,1000,4050,1000
52829940956,24226158,PRAFM,American Family Mutual Insurance Co,Howard,leslie,Ann,NA,F,0,0,1,Financial,Insurance,-1.415756086,450,1,0,450,0,1,200,0,0,0,0,0,0,0,0,0,0
5010919129,10904832,PRAFM,American Family Mutual Insurance Co,Knetter,michael,M,NA,M,0,0,1,Financial,Insurance,0.8555411,300,2,0,375,300,0.556,0,100,0,200,0,0,0,0,0,0,0
52897966719,36572680,PRAFM,American Family Mutual Insurance Co,Dewey,londa,J,NA,F,0,0,1,Financial,Insurance,-1.220461833,3025,3,0,450,0,1,550,1000,900,575,0,0,0,0,0,0,0
3420173878,702971,PRAFM,American Family Mutual Insurance Co,Shain,paul,S,NA,M,0,0,1,Financial,Insurance,1.114739356,2700,4,0,0,2700,0,0,0,0,0,0,0,200,0,2000,200,1500
-1,29945611,PRAFM,American Family Mutual Insurance Co,Khurana,rakesh,,NA,M,0,0,1,Financial,Insurance,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
4558958372,391735,PRALLY,Ally Financial Inc,Carpenter,michael,,NA,M,1,0,1,NA,NA,0.233816859,167990.98,81,0,20300,71100,0.222,19150.6,42483.84,23320.54,22600,2000,10000,46450,15600,12000,32050,20900
4122355268,94236,PRALLY,Ally Financial Inc,Hobbs,franklin,W,NA,M,0,1,1,NA,NA,0.590847827,315740,71,0,12900,108031,0.107,6100,36100,7550,5600,21300,107650,11400,44300,74100,14900,28700
52566816416,3796348,PRALLY,Ally Financial Inc,Fennebresque,kim,S,NA,F,0,0,1,NA,NA,0.26628197,62784,31,0,19000,32600,0.368,5000,11500,250,4600,250,0,3250,11500,18850,3750,12000
54687069746,9755752,PRALLY,Ally Financial Inc,Clark,mayree,C,NA,F,0,0,1,NA,NA,-0.10263574,143900,84,0,32700,56600,0.366,2000,10000,26750,21375,5175,43500,20500,18900,33900,13000,17900
2728883750,286364,PRALLY,Ally Financial Inc,Blakely,robert,T,NA,M,0,0,1,NA,NA,0.467609398,33559.48,16,0,2100,9450,0.182,6675.35,2000,10197,6723.13,0,0,5000,2000,4250,1500,1950
4105318342,4006674,PRALLY,Ally Financial Inc,Feinberg,stephen,A,NA,M,0,0,1,NA,NA,0.286201553,367485,127,0,58000,167750,0.257,3000,75300,39950,39535,12100,137150,54150,15200,72500,58950,8300
3005013816,102230960,PRALLY,Ally Financial Inc,Stack,john,Jack,NA,M,0,0,1,NA,NA,0.235805059,4645,14,0,890,1300,0.406,0,0,0,1250,1800,175,0,250,0,0,0
54611020889,1124235,PRALLY,Ally Financial Inc,Magner,marjorie,,NA,F,0,0,1,NA,NA,-0.820048688,197190.21,68,0,96000,5250,0.948,34775.4,44025.35,24344.21,24400,6200,12000,43300,26500,6300,35000,7800
5302130529,6689051,PRALLY,Ally Financial Inc,Durrett,john,D,NA,M,0,0,1,NA,NA,-0.838462491,14000,9,0,13000,0,1,0,6250,7750,0,0,0,2000,2000,0,2000,2000
5724168095,160100,PRAMK,Aramark Corp,Neubauer,joseph,,NA,M,0,1,1,NA,NA,0.269406032,539635.94,84,0,95665.38,336815,0.221,42240,71960,19700,164505,130835.56,80235.38,50050,66500,7500,46300,11400
2373685377,73127,PRAMK,Aramark Corp,Murray,stephen,,NA,m,0,0,1,NA,NA,-0.099452077,64900,12,0,18800,17100,0.524,5500,8000,0,4400,0,32500,2000,2300,22100,0,0
2835941858,47799322,PRAOIG,Auto-Owners Insurance Group,harrold,jeffrey,f,NA,M,1,1,1,NA,NA,0.882070261,16140,31,0,100,5640,0.017,450,700,1000,900,3350,8600,200,0,2500,0,0
4134330579,1100178,PRAVA,Avaya Inc,Kennedy,kevin,J,NA,M,1,0,1,NA,NA,0.951169197,7300,5,0,0,7300,0,1000,0,0,4300,1000,0,1000,3300,0,0,1000
5302092380,132355,PRAVA,Avaya Inc,Giancarlo,charles,H,NA,M,0,1,1,NA,NA,0.016377648,203390,47,0,28490,23300,0.55,0,12000,9000,16750,7540,132100,33850,5300,83800,12050,10200
3896449370,266021,PRAVA,Avaya Inc,Rollins,kevin,B,NA,M,0,0,1,NA,NA,0.818587653,1216625,91,0,90500,328950,0.216,75500,26000,36700,154100,69550,785275,67000,49700,46900,32900,36350
3493203302,92237,PRAVA,Avaya Inc,Mondre,greg,K,NA,M,0,0,1,NA,NA,-0.915295425,36300,27,0,22250,0,1,250,3000,1000,18750,5800,7500,6450,9400,10300,6950,2300
5351932332,654090,PRAVA,Avaya Inc,Roux,david,J,NA,M,0,0,1,NA,NA,-0.664115646,306199,107,0,220099,31600,0.874,17699,106500,42350,92250,20400,0,38150,15849,32750,35950,23349
2737895013,5377509,PRAVA,Avaya Inc,Frantz,gene,J,NA,M,0,0,1,NA,NA,-0.127770843,5100,5,0,3100,1000,0.756,0,100,0,2000,0,3000,2000,1000,1100,2000,100
3788102852,818977,PRAVA,Avaya Inc,Mohebbi,afshin,,NA,M,0,0,1,NA,NA,0.747337821,17000,8,0,0,8500,0,9500,0,0,0,0,2500,3000,0,2500,3000,0
-1,216959,PRAVA,Avaya Inc,Smith,gary,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
3276168961,2755564,PRCATA,Catalyst Health Solutions,Thierer,mark,A,NA,M,1,0,1,NA,NA,-0.930912654,3400,2,0,3400,0,1,0,0,0,1000,2400,0,2400,1000,0,2400,0
-1,10361566,PRCATA,Catalyst Health Solutions,Park,jeffrey,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
5623775798,21933215,PRCDW,CDW,Richards,thomas,E,NA,M,1,0,1,Technology,Information Technology Services,-0.237190368,14952,13,0,10050,4300,0.7,0,0,2668,8102,4182,0,7250,4600,1000,3250,3000
5533401246,197988,PRCDW,CDW,Edwardson,john,A,NA,M,0,1,1,Technology,Information Technology Services,0.312963458,279899,80,0,25250,144900,0.148,4500,11500,20099,80300,21500,119500,20600,47100,69050,14300,21050
4616029504,22559,PRCDW,CDW,Dominguez,michael,J,NA,M,0,0,1,Technology,Information Technology Services,0.74603435,26850,9,0,3600,23250,0.134,250,0,1000,18300,7000,300,2300,4300,0,1000,3300
4647053240,161675,PRCDW,CDW,Chereskin,benjamin,D,NA,M,0,0,1,Technology,Information Technology Services,0.3319099,157277,47,0,16100,102900,0.135,1000,2000,2350,98600,21800,26000,12600,42700,18600,14100,11400
4558951212,71768,PRCDW,CDW,Creamer,glenn,M,NA,M,0,0,1,Technology,Information Technology Services,0.881201009,326200,65,0,2150,115050,0.018,21500,12000,2000,79200,61000,141800,32850,21650,111050,35550,43100
3968027507,592247,PRCDW,CDW,Allen,barry,K,NA,U,0,0,1,Technology,Information Technology Services,0.536703562,53325,64,0,11250,37175,0.232,1025,6825,5875,18250,6550,1950,16250,13700,6800,11550,3450
3266150507,652682,PRCDW,CDW,Alesio,steven,,NA,M,0,0,1,Technology,Information Technology Services,-0.668122079,500,1,0,250,0,1,0,0,0,0,0,0,0,0,250,250,0
3900468749,637042,PRCDW,CDW,Selati,robin,P,NA,U,0,0,1,Technology,Information Technology Services,NA,140224,42,0,0,0,NA,10000,4500,3300,38324,9600,68500,23124,23900,39500,28424,8200
53171112843,277480,PRCDW,CDW,Zarcone,donna,F,NA,F,0,0,1,Technology,Information Technology Services,0.483690052,21400,10,0,2000,7300,0.215,3000,5350,1000,2000,2500,3300,5800,1500,1000,5000,300
4662066699,74414,PRCDW,CDW,Finnegan,paul,J,NA,M,0,0,1,Technology,Information Technology Services,-0.032140668,679379,177,0,164414,365150,0.31,65900,20200,25450,61024,226700,236550,106100,45050,53300,119250,35200
4123338652,20592487,PRCEG,"Constellation Energy Group, Inc",DeFontes,kenneth,W,NA,M,0,0,1,NA,NA,0.240174196,80486.1,37,0,6350,13700,0.317,1461.2,3799.13,8605.45,13570.32,23750,22500,4500,1000,7500,4000,500
2390712218,1471911,PRCEG,"Constellation Energy Group, Inc",Brooks,thomas,V,NA,M,0,0,1,NA,NA,-0.371270089,54000,17,0,22900,14250,0.616,4100,22250,21600,5800,0,0,4600,4300,8000,3500,2000
2254629377,2173958,PRCEG,"Constellation Energy Group, Inc",Collins,john,R,NA,M,0,0,1,NA,NA,-0.256310656,27035.98,7,0,4250,2250,0.654,261.2,9774.78,7000,10000,0,0,3000,1000,0,3000,0
5533279242,8593570,PRCEG,"Constellation Energy Group, Inc",Crane,christopher,M,NA,M,1,0,1,NA,NA,0.167372055,318092.26,114,0,41125,109299,0.273,3246.08,16914.38,30822.5,64350,69729,109915,77566,22100,20500,49433,20733
2934996249,24559902,PRCH2M,CH2M Hill Companies,McIntire,lee,A,NA,U,1,1,1,NA,NA,-0.899401546,127620,42,0,94400,1000,0.99,300,61240,6752,10840,24390,17236,25500,7900,1500,26600,2500
3793230691,44429411,PRCH2M,CH2M Hill Companies,Lucki,michael,A,NA,M,0,0,1,NA,NA,0.086184745,17900,12,0,1025,4550,0.184,1250,1000,1000,4800,1250,5500,500,1500,5300,500,1000
5603491771,13638057,PRCH2M,CH2M Hill Companies,Card,robert,G,NA,M,0,0,1,NA,NA,0.742562589,57500,35,0,2100,20650,0.092,2000,3250,6200,12000,13750,13600,10600,4750,0,8100,1250
55603462466,33511892,PRCH2M,CH2M Hill Companies,Rast,jacqueline,C,NA,F,0,0,1,NA,NA,-1.157554314,18086,16,0,6900,1050,0.868,0,0,0,4800,6050,7236,4386,5800,0,2350,2000
5814572414,43574451,PRCH2M,CH2M Hill Companies,McKelvy,michael,E,NA,M,0,0,1,NA,NA,0.903441991,33596,8,0,750,4600,0.14,0,0,0,6908,10940,13636,1000,1000,2250,250,0
4105337940,12868301,PRCH2M,CH2M Hill Companies,Bailey,robert,W,NA,M,0,0,1,NA,NA,0.129381596,9230,19,0,3375,4325,0.438,530,2350,1810,155,1070,1440,2750,1850,0,750,250
4212414764,1087751,PRCH2M,CH2M Hill Companies,Szomjassy,michael,A,NA,M,0,0,1,NA,NA,-0.791038589,14920,11,0,1250,250,0.833,0,250,440,880,2320,9380,250,500,0,250,500
4691072480,918759,PRCH2M,CH2M Hill Companies,Geist,jerry,D,NA,M,0,0,1,NA,NA,0.409393344,71046,90,0,12696,53700,0.191,3350,8450,6049,16700,8300,7900,33496,21750,9550,17081,13700
5171820223,611827,PRCH2M,CH2M Hill Companies,Williams,barry,Lawson,NA,M,0,0,1,NA,NA,-0.647317057,38650,34,0,23750,2000,0.922,1650,6250,8100,12200,4000,4500,6150,12200,200,4150,4300
2736895343,268055,PRCH2M,CH2M Hill Companies,Holliday,charles,O,NA,M,0,0,1,NA,NA,0.60502539,79400,48,0,7000,54950,0.113,3400,16800,12100,10200,7200,0,20250,7400,0,12450,2000
53952997332,1089846,PRCH2M,CH2M Hill Companies,Nelson,georgia,Ricci,NA,F,0,0,1,NA,NA,0.396216968,16610,4,0,0,3500,0,4130,4000,5300,0,0,0,1000,2000,5000,0,2000
-1,5106406,PRCH2M,CH2M Hill Companies,Brinded,malcolm,,NA,M,0,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
3705241581,9123066,PRCHS,CHS Inc,Hasnedl,jerry,,NA,U,0,1,1,NA,NA,NA,10500,0,0,0,0,NA,900,1200,1800,2000,2000,1000,0,0,0,0,0
2364687815,9647404,PRCHS,CHS Inc,Carlson,dennis,,NA,M,0,0,1,NA,NA,NA,5400,0,0,0,0,NA,0,700,900,900,900,1000,0,0,0,0,0
